Date,Open,High,Low,Close,Adj Close,Volume
2021-02-21,96070.6,98454.34,95596.39,96483.16,96483.16,733267
2021-02-22,91814.54,94402.63,91957.92,91787.51,91787.51,961045
2021-02-23,90217.09,89416.23,87904.36,89474.15,89474.15,650689
2021-02-24,93413.61,94850.62,92568.35,92036.35,92036.35,747577
2021-02-25,94295.31,95656.1,92778.98,93619.17,93619.17,291429
2021-02-26,96906.33,97972.69,95939.36,95549.74,95549.74,366651
2021-02-27,98460.06,98849.4,95826.36,97491.44,97491.44,446729
2021-02-28,100024.57,99657.72,97166.15,98255.21,98255.21,16430
2021-03-01,93440.53,94900.11,94040.36,93027.68,93027.68,504982
2021-03-02,97851.46,101276.79,97086.33,98931.42,98931.42,252707
2021-03-03,103586.92,104533.14,103047.42,103608.54,103608.54,665393
2021-03-04,102151.21,103839.4,100567.95,103045.78,103045.78,151990
2021-03-05,103296.8,102471.33,101498.02,102801.82,102801.82,281400
2021-03-06,96627.3,96417.24,94784.26,95194.3,95194.3,180594
2021-03-07,99287.38,100505.87,96861.61,97772.32,97772.32,720713
2021-03-08,100145.31,102373.22,97953.1,99627.15,99627.15,385090
2021-03-09,101309.11,102111.92,98920.24,101611.85,101611.85,556476
2021-03-10,104911.63,106055.76,103446.33,106067.69,106067.69,318278
2021-03-11,104991.38,106296.37,102720.51,103042.35,103042.35,840089
2021-03-12,105704.67,106970.51,103402.92,105926.64,105926.64,299232
2021-03-13,102294.82,102844.09,99877.11,103692.9,103692.9,409195
2021-03-14,102845.72,103660.06,101371.41,102535.69,102535.69,724624
2021-03-15,101480.63,102490.26,99043.93,102535.6,102535.6,837538
2021-03-16,102554.03,103381.37,101288.37,101894.81,101894.81,133667
2021-03-17,102179.12,103153.63,98679.08,100314.55,100314.55,688984
2021-03-18,100594.08,102712.03,98257.53,101602.67,101602.67,491320
2021-03-19,104429.22,106790.05,103621.83,104793.41,104793.41,68824
2021-03-20,101576.33,103773.75,100333.64,103045.88,103045.88,892581
2021-03-21,96845.55,96398.12,95348.54,96339.11,96339.11,172503
2021-03-22,103548.38,104090.05,102321.02,103439.35,103439.35,357691
2021-03-23,108985.7,112405.67,108224.51,109967.42,109967.42,646912
2021-03-24,102773.12,105633.68,101518.41,103061.28,103061.28,411343
2021-03-25,106961.35,109038.88,106029.49,106294.03,106294.03,805310
2021-03-26,103702.09,104745.92,104719.96,105890.37,105890.37,777654
2021-03-27,104860.44,107563.67,103644.39,105309.73,105309.73,990984
2021-03-28,107505.78,107377.49,106705.91,107405.75,107405.75,848122
2021-03-29,105679.4,108156.77,106007.48,106987.27,106987.27,523040
2021-03-30,102505.57,105990.23,102406.22,104688.03,104688.03,603126
2021-03-31,100719.31,103328.72,99267.11,100216.58,100216.58,712720
2021-04-01,96011.02,98446.73,95492.62,96666.76,96666.76,109484
2021-04-02,93430.45,95069.55,93655.04,94744.27,94744.27,394423
2021-04-03,92947.33,96257.33,90878.15,94461.51,94461.51,2083
2021-04-04,91180.49,92874.16,89078.92,91665.59,91665.59,183636
2021-04-05,93930.1,93809.47,92719.39,93523.9,93523.9,790743
2021-04-06,99885.4,100835.02,98494.79,98920.33,98920.33,286279
2021-04-07,96766.52,97943.42,95934.04,97559.76,97559.76,58109
2021-04-08,97449.64,99641.66,96410.83,99365.81,99365.81,324498
2021-04-09,99475.37,101691.48,99880.17,101475.73,101475.73,982151
2021-04-10,102163.46,104101.43,101734.67,101112.89,101112.89,632180
2021-04-11,103623.87,103807.33,100059.91,102487.27,102487.27,453517
2021-04-12,105291.87,106411.5,105075.62,105777.6,105777.6,325377
2021-04-13,107512.87,109671.13,106806.23,109586.52,109586.52,228827
2021-04-14,102081.03,105465.31,100212.74,103451.91,103451.91,476344
2021-04-15,106853.27,108752.2,104506.82,106331.43,106331.43,178284
2021-04-16,110966.68,111691.3,109435.43,108996.82,108996.82,876900
2021-04-17,107636.75,110342.22,105128.49,107540.46,107540.46,714136
2021-04-18,108355.96,110522.99,107515.43,106275.35,106275.35,216648
2021-04-19,110618.43,111343.39,108206.54,111758.66,111758.66,727746
2021-04-20,109010.91,109943.6,108209.31,110645.64,110645.64,52588
2021-04-21,114238.0,117272.51,111922.52,114585.28,114585.28,819148
2021-04-22,126608.93,129332.27,122584.73,125930.95,125930.95,128558
2021-04-23,122667.83,125944.66,118991.69,123849.85,123849.85,341399
2021-04-24,115977.75,119000.0,112744.2,115170.31,115170.31,678137
2021-04-25,117846.61,119532.33,115612.82,116532.86,116532.86,914758
2021-04-26,121284.35,122875.32,119645.2,122545.65,122545.65,443501
2021-04-27,120850.79,120036.27,118262.86,121048.79,121048.79,122921
2021-04-28,127435.24,128157.75,124583.41,128440.05,128440.05,214630
2021-04-29,121352.78,122344.34,117479.91,119576.82,119576.82,618769
2021-04-30,123547.22,126512.56,123400.24,122842.52,122842.52,160860
2021-05-01,121727.49,123323.0,117954.07,119570.53,119570.53,922523
2021-05-02,131080.86,132931.93,126854.82,129009.06,129009.06,76018
2021-05-03,140613.55,142118.51,136796.96,142094.93,142094.93,47873
2021-05-04,137552.22,139107.02,133176.4,135721.86,135721.86,655529
2021-05-05,134523.71,134275.75,132796.94,134842.08,134842.08,928399
2021-05-06,137495.3,140438.81,138276.39,137684.89,137684.89,211743
2021-05-07,136917.95,139771.42,136234.83,136265.73,136265.73,967517
2021-05-08,135546.25,139396.89,135363.2,138535.61,138535.61,978074
2021-05-09,138083.02,140870.12,134283.7,135757.07,135757.07,994427
2021-05-10,127583.88,127851.24,123734.69,126323.92,126323.92,357816
2021-05-11,125835.51,128720.94,123404.01,126068.63,126068.63,572960
2021-05-12,122538.94,124693.65,121162.51,122026.99,122026.99,793553
2021-05-13,121387.19,122759.75,121137.8,121121.53,121121.53,100332
2021-05-14,128064.74,131765.86,127745.21,127995.75,127995.75,83445
2021-05-15,121126.72,124773.63,121898.22,122978.83,122978.83,331007
2021-05-16,126512.78,129753.92,125029.7,127611.9,127611.9,675290
2021-05-17,124824.25,125868.68,123223.23,125270.95,125270.95,50987
2021-05-18,122823.88,127055.68,123650.52,122074.12,122074.12,101787
2021-05-19,128663.06,128120.1,126553.79,128347.08,128347.08,915647
2021-05-20,130823.12,133204.79,129048.59,128015.44,128015.44,429718
2021-05-21,133529.46,134159.21,130268.85,133311.44,133311.44,622371
2021-05-22,139095.19,139508.31,136279.06,138971.15,138971.15,556976
2021-05-23,135719.75,138590.6,134465.47,135256.11,135256.11,895466
2021-05-24,132667.93,137060.0,131587.92,134575.28,134575.28,109406
2021-05-25,126993.57,127921.32,124074.61,129313.55,129313.55,8304
2021-05-26,124344.23,124995.54,122891.72,124850.29,124850.29,660409
2021-05-27,140533.9,142865.39,137127.21,138471.76,138471.76,802379
2021-05-28,147148.88,148254.31,143278.4,146894.32,146894.32,781882
2021-05-29,139976.55,139746.69,136596.06,140645.45,140645.45,10495
2021-05-30,132230.47,133545.14,128189.52,131155.24,131155.24,812139
2021-05-31,134236.28,136094.71,133013.02,135830.24,135830.24,755056
2021-06-01,137421.87,141405.78,135711.8,135600.95,135600.95,980424
2021-06-02,139598.01,144012.12,140419.95,138697.35,138697.35,307688
2021-06-03,138169.82,141590.4,136928.6,140563.55,140563.55,687066
2021-06-04,139432.73,143007.98,137688.85,139979.11,139979.11,626058
2021-06-05,140662.5,142801.76,140158.61,142056.88,142056.88,428209
2021-06-06,141581.43,141680.84,139123.28,143258.34,143258.34,15987
2021-06-07,129672.47,130542.22,127454.71,128038.41,128038.41,151161
2021-06-08,127868.82,130120.97,128148.35,127407.98,127407.98,591285
2021-06-09,124179.58,124824.29,121637.11,125744.24,125744.24,797425
2021-06-10,125140.18,128772.84,122870.26,124000.97,124000.97,12465
2021-06-11,140892.32,144455.96,140406.7,141979.38,141979.38,512889
2021-06-12,144332.86,144567.35,141393.38,143544.14,143544.14,83071
2021-06-13,141600.65,144251.29,138676.15,139966.75,139966.75,820072
2021-06-14,147485.63,150366.04,144842.86,146232.39,146232.39,339141
2021-06-15,151357.83,154410.48,148388.21,150261.71,150261.71,13366
2021-06-16,153956.37,156879.28,151358.94,154452.46,154452.46,817327
2021-06-17,157941.3,159139.77,153847.79,157693.32,157693.32,264929
2021-06-18,169507.39,174248.2,165493.07,170913.38,170913.38,7242
2021-06-19,161374.48,165636.44,159606.81,162870.03,162870.03,811961
2021-06-20,165343.76,168892.42,165765.13,165134.29,165134.29,637904
2021-06-21,159513.07,160773.72,158007.83,158392.03,158392.03,327543
2021-06-22,165295.69,164573.79,159571.76,163506.15,163506.15,269500
2021-06-23,158636.43,160676.94,157716.12,155927.19,155927.19,516214
2021-06-24,154367.92,156925.85,151052.09,154320.84,154320.84,941733
2021-06-25,152843.91,154063.87,149582.95,153654.84,153654.84,610668
2021-06-26,159120.01,163697.86,159847.14,159832.14,159832.14,805652
2021-06-27,166786.11,166514.32,161693.93,164077.97,164077.97,502109
2021-06-28,159138.63,161221.5,156667.34,158816.07,158816.07,944155
2021-06-29,160011.07,161438.17,154842.42,159105.14,159105.14,884654
2021-06-30,155908.11,159037.93,152606.35,152590.06,152590.06,744023
2021-07-01,146199.0,149212.93,145131.26,149031.81,149031.81,875630
2021-07-02,145366.77,146200.36,143145.43,144168.17,144168.17,456066
2021-07-03,143498.62,146635.17,140896.27,145783.29,145783.29,781248
2021-07-04,158629.67,163093.05,158917.78,156694.32,156694.32,559549
2021-07-05,163330.97,166831.87,159105.04,163845.3,163845.3,714839
2021-07-06,153655.94,155406.22,152565.97,151214.84,151214.84,969204
2021-07-07,150833.47,151560.81,148560.33,151279.4,151279.4,747256
2021-07-08,156472.7,160760.46,154869.88,155854.25,155854.25,656080
2021-07-09,168670.88,171252.28,167879.28,171492.23,171492.23,104467
2021-07-10,158542.59,162889.5,158333.39,159465.18,159465.18,305524
2021-07-11,148582.26,150276.74,147991.46,146558.44,146558.44,342977
2021-07-12,160836.04,160332.68,159435.71,161420.44,161420.44,629296
2021-07-13,161853.9,164476.63,162617.39,160686.93,160686.93,875756
2021-07-14,158048.26,158601.92,155130.1,159342.53,159342.53,915150
2021-07-15,161879.35,164191.1,156273.22,158712.58,158712.58,105992
2021-07-16,144642.29,149021.93,144394.77,144807.73,144807.73,552299
2021-07-17,145747.93,146199.42,140915.96,146003.57,146003.57,180675
2021-07-18,146782.8,150645.22,143829.52,146594.08,146594.08,94593
2021-07-19,153270.85,152979.73,149805.2,151430.5,151430.5,643627
2021-07-20,147548.39,149142.89,143932.15,147914.27,147914.27,150519
2021-07-21,148845.38,147707.19,143739.56,148652.34,148652.34,84940
2021-07-22,141712.99,146135.79,141696.56,143955.15,143955.15,87677
2021-07-23,143471.33,147031.41,141550.64,143193.09,143193.09,994381
2021-07-24,137853.58,141521.03,135879.39,138807.72,138807.72,237729
2021-07-25,135835.15,140021.29,134238.32,136082.8,136082.8,468894
2021-07-26,131921.35,133965.84,128129.92,130455.38,130455.38,114570
2021-07-27,136114.61,138912.58,134696.01,136005.28,136005.28,327727
2021-07-28,139521.52,142810.93,136919.1,139143.66,139143.66,588344
2021-07-29,137733.47,142466.39,136400.25,138322.28,138322.28,82468
2021-07-30,138347.19,141099.95,137363.91,138542.86,138542.86,910329
2021-07-31,131109.21,131688.04,129887.58,132064.39,132064.39,799449
2021-08-01,129223.98,131823.52,127350.4,131393.8,131393.8,755233
2021-08-02,128920.01,130103.95,126146.15,130259.03,130259.03,38880
2021-08-03,144730.75,146611.35,141906.63,143928.06,143928.06,2355
2021-08-04,136537.04,139890.34,134482.61,139049.38,139049.38,107360
2021-08-05,146443.43,149061.64,144563.21,146947.46,146947.46,584224
2021-08-06,153298.56,152449.08,151934.99,150394.21,150394.21,720968
2021-08-07,153525.75,155148.53,153962.31,152375.89,152375.89,213694
2021-08-08,165962.73,168061.82,165365.52,163324.67,163324.67,771878
2021-08-09,168807.0,173036.04,166320.01,168020.74,168020.74,219123
2021-08-10,171545.03,172982.89,169284.62,172686.58,172686.58,258034
2021-08-11,170603.42,172962.72,167109.93,169830.69,169830.69,211828
2021-08-12,178947.93,183347.33,175498.65,178874.92,178874.92,48266
2021-08-13,188957.63,191096.49,187410.25,190002.32,190002.32,710914
2021-08-14,184150.86,184846.83,181988.58,185055.56,185055.56,190287
2021-08-15,173304.22,176069.54,172494.95,174787.17,174787.17,624426
2021-08-16,171286.79,173785.26,169821.15,171449.74,171449.74,585944
2021-08-17,165920.43,172203.64,166628.07,165430.94,165430.94,55104
2021-08-18,165706.89,167717.24,166391.22,164637.06,164637.06,77844
2021-08-19,175971.43,177639.99,170706.1,173609.04,173609.04,1969
2021-08-20,171086.0,172767.79,168468.98,171559.82,171559.82,362040
2021-08-21,171913.91,173623.99,171541.67,172744.41,172744.41,787686
2021-08-22,173891.71,177066.57,170905.28,170752.52,170752.52,404522
2021-08-23,178394.47,180212.35,177220.16,177176.36,177176.36,590804
2021-08-24,164727.98,164258.63,159976.51,162297.25,162297.25,618365
2021-08-25,160850.04,162342.52,157614.23,160698.0,160698.0,986701
2021-08-26,160730.67,161600.23,160932.28,162113.09,162113.09,737205
2021-08-27,170408.02,170063.08,165871.02,169890.06,169890.06,501314
2021-08-28,167284.65,170492.87,164477.78,165213.81,165213.81,936727
2021-08-29,154228.99,158122.79,153326.94,153948.41,153948.41,465657
2021-08-30,157633.31,162904.48,156765.5,156633.21,156633.21,855399
2021-08-31,154762.36,158662.26,152386.51,153427.08,153427.08,467508
2021-09-01,148869.7,150651.14,146105.94,149386.86,149386.86,202961
2021-09-02,144502.01,144325.87,143053.88,146173.33,146173.33,575405
2021-09-03,142217.97,146516.47,141443.0,143788.57,143788.57,527025
2021-09-04,140356.08,143392.14,139764.49,141593.65,141593.65,607692
2021-09-05,127951.91,131210.27,125168.87,128687.2,128687.2,950980
2021-09-06,133169.54,134953.92,132244.52,131064.7,131064.7,418541
2021-09-07,140647.89,140970.68,139808.15,142078.84,142078.84,144398
2021-09-08,143846.81,147450.68,140983.69,142073.66,142073.66,484338
2021-09-09,138379.88,140516.22,134323.46,138269.81,138269.81,276055
2021-09-10,137128.2,140538.47,133188.46,135509.32,135509.32,685440
2021-09-11,136909.61,137233.25,134572.91,136152.59,136152.59,810067
2021-09-12,139040.5,140966.32,139155.74,140631.41,140631.41,314323
2021-09-13,144894.23,144841.69,140743.97,143652.95,143652.95,923717
2021-09-14,141093.23,143199.46,136937.65,138827.03,138827.03,713502
2021-09-15,139425.89,141233.13,139407.99,139748.08,139748.08,236603
2021-09-16,143118.99,143438.93,139272.9,142472.17,142472.17,326689
2021-09-17,151125.5,156406.96,151382.3,153950.34,153950.34,946444
2021-09-18,157118.81,156439.44,151714.55,157723.46,157723.46,241655
2021-09-19,162180.48,165510.65,157297.78,161263.99,161263.99,913350
2021-09-20,160972.23,163913.92,158790.73,160676.64,160676.64,311748
2021-09-21,172979.09,176019.26,166849.43,173286.39,173286.39,220973
2021-09-22,173546.91,177567.47,170876.55,172865.04,172865.04,337476
2021-09-23,169886.91,173450.98,167917.93,167415.94,167415.94,836551
2021-09-24,178623.36,183744.65,176405.76,178058.57,178058.57,608176
2021-09-25,183353.48,184035.61,183590.73,186084.75,186084.75,849036
2021-09-26,179661.75,181307.49,178783.58,178899.95,178899.95,17820
2021-09-27,176423.08,178937.68,173652.39,175590.96,175590.96,601790
2021-09-28,180449.41,183478.67,177781.79,179834.53,179834.53,375415
2021-09-29,183562.17,188263.88,181560.16,182147.17,182147.17,68345
2021-09-30,183579.9,187530.39,181674.18,185359.41,185359.41,171386
2021-10-01,185993.76,190858.96,182540.99,187173.76,187173.76,828307
2021-10-02,199078.07,201931.13,200509.0,200403.83,200403.83,858473
2021-10-03,210779.56,214822.34,207331.27,207315.18,207315.18,71793
2021-10-04,212428.08,217670.3,210527.49,209253.8,209253.8,999091
2021-10-05,217882.64,221595.33,215238.33,221941.42,221941.42,268053
2021-10-06,211353.25,214232.51,210429.24,213542.58,213542.58,618169
2021-10-07,212874.37,215211.98,210376.23,212948.85,212948.85,15866
2021-10-08,232818.24,234827.35,228970.48,228275.14,228275.14,699149
2021-10-09,230996.63,232587.06,227763.63,226061.18,226061.18,877836
2021-10-10,222548.53,222630.2,215442.86,222389.88,222389.88,784834
2021-10-11,217977.64,219001.73,216015.24,217531.71,217531.71,245734
2021-10-12,208372.9,209158.59,204363.28,206292.8,206292.8,329141
2021-10-13,202163.81,203988.31,200713.8,201926.71,201926.71,291604
2021-10-14,198323.97,201527.49,195174.62,199313.14,199313.14,49500
2021-10-15,186643.37,187417.9,184553.7,189817.25,189817.25,200841
2021-10-16,186578.26,191921.08,185826.61,185187.91,185187.91,523881
2021-10-17,194015.85,198853.17,193916.78,192891.48,192891.48,781331
2021-10-18,188379.44,189961.28,185774.9,185464.39,185464.39,275272
2021-10-19,198520.94,200146.54,195799.06,202035.27,202035.27,530490
2021-10-20,203131.95,208740.1,199326.25,205908.92,205908.92,888675
2021-10-21,212741.73,218977.77,209488.16,213354.4,213354.4,261731
2021-10-22,206407.25,209010.23,203843.19,204923.29,204923.29,491010
2021-10-23,215283.72,216988.52,213609.34,213441.25,213441.25,721687
2021-10-24,207625.51,207018.34,204108.33,204633.64,204633.64,180037
2021-10-25,214576.77,217212.91,212480.31,213906.43,213906.43,949742
2021-10-26,215878.26,216161.56,213552.91,213600.29,213600.29,604546
2021-10-27,220516.98,222505.27,218667.47,217332.34,217332.34,655676
2021-10-28,210157.41,214603.61,206932.31,211663.32,211663.32,112302
2021-10-29,201705.08,206388.22,199551.09,201754.02,201754.02,916055
2021-10-30,209693.6,210463.32,202153.28,207753.94,207753.94,705600
2021-10-31,199458.92,202994.52,199290.96,198227.91,198227.91,84583
2021-11-01,202708.93,207826.01,200445.14,206234.54,206234.54,987341
2021-11-02,194626.21,193691.94,188909.81,194038.59,194038.59,710649
2021-11-03,199200.36,200973.39,197131.28,202916.7,202916.7,951048
2021-11-04,190519.34,196058.56,189547.48,190982.77,190982.77,585352
2021-11-05,193587.96,195888.32,193892.4,198019.78,198019.78,98119
2021-11-06,199088.85,204796.89,200308.37,202902.14,202902.14,749409
2021-11-07,193912.7,200575.86,193399.86,195636.16,195636.16,475392
2021-11-08,198163.96,201569.49,195479.42,202548.49,202548.49,547701
2021-11-09,202834.91,204448.81,201913.15,201128.24,201128.24,869773
2021-11-10,199383.09,201428.43,196745.28,197249.93,197249.93,705259
2021-11-11,189887.43,195405.29,186336.41,187773.95,187773.95,87891
2021-11-12,177456.75,181114.35,172001.59,176608.56,176608.56,482981
2021-11-13,177736.08,182727.07,176319.13,179951.06,179951.06,726329
2021-11-14,167462.41,168485.96,164529.94,169428.21,169428.21,34033
2021-11-15,167647.1,172215.52,166861.5,167052.79,167052.79,364298
2021-11-16,167593.48,169248.32,166388.28,166910.27,166910.27,2378
2021-11-17,171656.41,174359.8,169878.31,170265.22,170265.22,400719
2021-11-18,170388.31,170253.8,167045.25,170830.01,170830.01,106461
2021-11-19,168790.59,168874.27,163136.15,166188.78,166188.78,699134
2021-11-20,173196.62,177142.13,172681.55,175136.53,175136.53,715968
2021-11-21,175961.55,177903.81,172841.9,174095.21,174095.21,644392
2021-11-22,179438.0,179499.34,176134.13,176776.25,176776.25,296761
2021-11-23,180676.16,183495.07,178638.87,183314.87,183314.87,136886
2021-11-24,170253.67,175110.85,170611.78,170521.85,170521.85,914048
2021-11-25,176889.7,180080.32,174468.92,173607.79,173607.79,714695
2021-11-26,181037.49,182111.07,176192.46,180606.04,180606.04,774812
2021-11-27,172459.61,174187.45,170691.07,171412.2,171412.2,286907
2021-11-28,171600.63,173327.26,169701.38,174531.51,174531.51,142072
2021-11-29,171783.37,176642.12,170421.54,172348.32,172348.32,475040
2021-11-30,170832.63,174093.93,169578.56,169858.71,169858.71,397490
2021-12-01,172430.96,176325.18,171553.06,173879.39,173879.39,181940
2021-12-02,185482.33,187211.78,179310.73,181586.41,181586.41,317376
2021-12-03,193216.28,194318.49,186630.71,193937.13,193937.13,670587
2021-12-04,182457.24,186944.82,180123.32,184854.29,184854.29,149351
2021-12-05,187948.19,190213.71,185063.83,189377.48,189377.48,731264
2021-12-06,199226.66,198348.43,192636.37,196717.82,196717.82,897681
2021-12-07,199436.95,201676.66,198325.85,199848.7,199848.7,197012
2021-12-08,208979.34,213410.58,206549.74,207098.58,207098.58,174808
2021-12-09,228008.96,234215.33,226236.05,228849.14,228849.14,356060
2021-12-10,238947.07,239723.87,232228.56,237775.33,237775.33,403867
2021-12-11,237872.26,246362.44,236267.26,239806.33,239806.33,735799
2021-12-12,252974.67,256292.57,244468.17,253613.21,253613.21,871895
2021-12-13,251979.76,254082.22,246300.03,249694.32,249694.32,8771
2021-12-14,251939.21,252925.96,251020.89,248934.02,248934.02,342140
2021-12-15,248289.77,250085.13,243970.6,246131.88,246131.88,333317
2021-12-16,263895.44,271430.62,259249.98,263421.04,263421.04,828266
2021-12-17,258776.44,258817.25,254604.79,253673.91,253673.91,922057
2021-12-18,276251.52,276807.21,272340.46,273781.41,273781.41,166189
2021-12-19,279027.59,283717.24,279488.26,277951.43,277951.43,626578
2021-12-20,266900.18,270263.56,260928.8,261971.38,261971.38,209130
2021-12-21,270379.92,269552.77,265799.89,270655.69,270655.69,718497
2021-12-22,247099.94,250207.16,243078.52,245001.89,245001.89,916360
2021-12-23,254542.23,257350.66,252228.41,255086.99,255086.99,560178
2021-12-24,262670.49,267279.82,256229.4,261823.13,261823.13,619028
2021-12-25,257361.33,263370.44,255071.67,257150.64,257150.64,342572
2021-12-26,256254.43,259871.25,256783.45,261904.84,261904.84,9689
2021-12-27,280881.55,286563.86,275748.46,275900.09,275900.09,29063
2021-12-28,271945.55,280103.42,270293.11,274401.83,274401.83,320342
2021-12-29,264899.63,267619.96,261531.79,266029.14,266029.14,517817
2021-12-30,281342.77,285392.24,277246.38,280263.88,280263.88,211670
2021-12-31,301005.04,306336.48,301055.66,300570.68,300570.68,526651
2022-01-01,301814.98,304140.72,296354.89,301953.45,301953.45,673051
2022-01-02,315523.08,321945.35,308348.91,317348.04,317348.04,134823
2022-01-03,333951.61,338553.56,328684.32,337215.06,337215.06,911195
2022-01-04,322435.58,330023.86,316875.81,319354.47,319354.47,533070
2022-01-05,318429.51,321064.49,310824.26,313756.11,313756.11,346328
2022-01-06,332797.98,343240.23,332763.23,332395.6,332395.6,668900
2022-01-07,354553.31,364037.29,347364.6,354865.82,354865.82,309135
2022-01-08,362529.06,367110.43,357153.09,363589.99,363589.99,334019
2022-01-09,350970.57,358566.89,351622.42,350834.38,350834.38,748916
2022-01-10,385608.18,392066.26,381226.3,379869.07,379869.07,946113
2022-01-11,379077.72,384559.92,374195.35,371449.08,371449.08,844087
2022-01-12,370364.51,376409.76,369366.52,375734.97,375734.97,203456
2022-01-13,376416.63,386422.54,367874.69,372304.19,372304.19,588465
2022-01-14,397947.97,403996.95,395131.86,397224.62,397224.62,59396
2022-01-15,415460.9,420149.71,405288.89,411878.02,411878.02,804309
2022-01-16,419318.48,433704.73,412865.12,427805.99,427805.99,915366
2022-01-17,431521.08,442140.25,422753.66,433866.42,433866.42,19405
2022-01-18,435399.06,440538.48,422770.38,435410.2,435410.2,117435
2022-01-19,439068.79,453141.17,441514.08,436519.31,436519.31,836061
2022-01-20,401679.96,400629.87,395828.47,403597.08,403597.08,47233
2022-01-21,391403.25,405423.78,387607.77,394080.82,394080.82,808903
2022-01-22,398327.18,403162.43,399209.57,396480.22,396480.22,266446
2022-01-23,378687.32,383700.39,381280.96,382525.86,382525.86,736333
2022-01-24,386767.76,390697.93,377998.56,391661.66,391661.66,900898
2022-01-25,382546.32,389888.78,377158.75,388279.42,388279.42,343192
2022-01-26,412354.05,416516.87,410110.44,418238.34,418238.34,623260
2022-01-27,439874.44,444838.51,431507.72,446260.3,446260.3,942015
2022-01-28,431087.83,434566.59,422524.38,429413.64,429413.64,923526
2022-01-29,431903.44,434380.36,426592.0,429571.25,429571.25,306383
2022-01-30,433225.66,437002.71,429162.18,423370.81,423370.81,728051
2022-01-31,421432.72,427869.72,410455.64,427077.55,427077.55,915617
2022-02-01,423299.12,430350.1,421509.3,421506.13,421506.13,229088
2022-02-02,411629.57,422786.13,412204.83,418010.19,418010.19,124811
2022-02-03,398357.72,406160.2,389720.44,393532.56,393532.56,908529
2022-02-04,406439.69,415072.65,396501.51,404252.6,404252.6,60269
2022-02-05,416166.23,420689.78,413771.27,410781.92,410781.92,628846
2022-02-06,400847.24,412691.3,400412.3,401579.35,401579.35,91868
2022-02-07,418309.08,420639.25,415681.13,423608.68,423608.68,452614
2022-02-08,406800.72,410208.41,396454.68,402794.94,402794.94,783170
2022-02-09,416761.56,417383.5,410653.72,411939.26,411939.26,849327
2022-02-10,430503.67,437574.06,419845.76,421216.12,421216.12,857322
2022-02-11,423436.06,430145.09,415137.1,425336.02,425336.02,622671
2022-02-12,435320.24,436001.09,433257.53,430901.54,430901.54,521622
2022-02-13,424273.27,428304.87,414193.63,423447.92,423447.92,512357
2022-02-14,422862.49,434531.82,411577.35,428417.15,428417.15,298428
2022-02-15,423649.9,428475.57,409322.39,419674.05,419674.05,442856
2022-02-16,408660.9,411538.64,405807.16,405664.47,405664.47,863124
2022-02-17,404537.08,412644.42,398162.3,406970.69,406970.69,940957
2022-02-18,379578.15,387851.81,373093.32,377709.37,377709.37,230297
2022-02-19,376931.04,382047.9,363597.16,371975.99,371975.99,614582
2022-02-20,371654.99,373325.23,368725.07,371246.1,371246.1,206446
2022-02-21,367011.3,376769.31,358806.26,364354.05,364354.05,505254
2022-02-22,361949.71,367384.83,360306.69,365962.57,365962.57,503542
2022-02-23,362194.18,370966.27,361484.2,363306.11,363306.11,956480
2022-02-24,374141.31,370911.07,366045.2,373756.79,373756.79,246954
2022-02-25,384391.33,388532.6,375086.31,389403.91,389403.91,932229
2022-02-26,373934.56,378632.02,369453.6,370360.18,370360.18,469089
2022-02-27,357512.06,363185.53,351596.3,355586.44,355586.44,994741
2022-02-28,344958.2,343792.64,332802.58,341187.01,341187.01,751707
2022-03-01,335616.09,344673.72,332661.46,333169.45,333169.45,175115
2022-03-02,330117.09,334422.84,326118.05,335345.06,335345.06,498730
2022-03-03,322980.34,328981.59,318899.62,324946.42,324946.42,620140
2022-03-04,307399.48,313769.97,302776.82,306244.0,306244.0,78080
2022-03-05,302369.57,306163.87,294805.14,301429.8,301429.8,197062
2022-03-06,305843.17,310270.6,294984.17,299513.65,299513.65,607151
2022-03-07,310282.47,317260.81,306022.41,311602.0,311602.0,965313
2022-03-08,301882.18,307715.42,297449.4,307129.12,307129.12,541993
2022-03-09,302466.73,306992.13,298917.1,300383.04,300383.04,64131
2022-03-10,288668.09,291599.22,287212.76,287008.67,287008.67,863447
2022-03-11,289623.76,293862.45,284559.4,290363.75,290363.75,849888
2022-03-12,280424.36,285744.77,279326.93,278333.33,278333.33,340003
2022-03-13,286471.31,289458.83,284034.01,286590.35,286590.35,734833
2022-03-14,265114.44,269108.84,262547.0,266587.04,266587.04,155161
2022-03-15,264430.53,266713.49,262969.95,262150.19,262150.19,854670
2022-03-16,268107.94,273028.35,264374.05,268238.86,268238.86,339084
2022-03-17,268955.33,276165.96,264527.52,271764.76,271764.76,362278
2022-03-18,299399.53,304365.1,294318.85,295022.85,295022.85,861348
2022-03-19,301583.98,309961.9,295489.77,307884.38,307884.38,743886
2022-03-20,289768.33,300117.81,286542.62,292300.66,292300.66,324540
2022-03-21,290384.27,292180.28,287694.41,293073.33,293073.33,4877
2022-03-22,270528.88,273446.87,263976.92,274453.36,274453.36,895839
2022-03-23,273356.65,276659.95,264520.03,270631.4,270631.4,609544
2022-03-24,263717.73,268710.56,260656.78,264865.45,264865.45,729572
2022-03-25,273098.32,279226.81,271159.04,269594.78,269594.78,32818
2022-03-26,266616.1,269841.08,261118.46,263796.84,263796.84,756244
